iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm
2026-03-22T17:13:28Z,0.012,0,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.068,1,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.120,2,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.173,3,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.225,4,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.278,5,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.331,6,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.384,7,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.438,8,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
2026-03-22T17:13:28Z,0.491,9,-5664,-10080.100586,1440.400024,179.900009,3,-1.5,0.0,519.64,-1.0,569.61,895.74,430.93,442.57,405.47,405.73,642.02,315.35,306.4,654.39,857.64,-1.0,963.13,-1.0
