iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm
2026-04-06T22:58:15Z,0.000,0,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.062,1,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.109,2,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.171,3,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.218,4,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.265,5,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.328,6,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.375,7,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.421,8,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
2026-04-06T22:58:15Z,0.484,9,-5840.899902,-10463.5,1442.800049,209.900009,4.7,-6.9,0.0,600.94,-1.0,633.42,-1.0,476.24,482.14,393.43,773.56,682.25,353.9,382.52,-1.0,-1.0,-1.0,-1.0,-1.0
